TxnID,TxnDate,Store,SKU,Category,Brand,UnitsSold,OnHandStock,UnitCost,UnitPrice,Revenue,DaysOfCover,LowStockFlag,
931920,2024-07-11,Store-20,SKU-00612,Grocery,Aster,2,203,168.80,212.34,424.68,101.50,0,
931921,2024-09-22,Store-12,SKU-00503,Beverages,Peak,1,117,156.81,228.69,228.69,117.00,0,
931922,2024-08-05,Store-03,SKU-00526,Beverages,Peak,1,205,127.51,182.77,182.77,205.00,0,
931923,2024-11-11,Store-19,SKU-01374,Grocery,Peak,6,81,107.00,137.55,825.30,13.50,0,
931924,2024-07-18,Store-15,SKU-01203,Personal Care,Aster,1,164,130.66,223.20,223.20,164.00,0,
931925,2024-10-19,Store-10,SKU-00521,Grocery,FreshCo,3,103,216.49,306.25,918.75,34.33,0,
931926,2024-11-25,Store-25,SKU-01677,Grocery,Aster,2,32,53.79,70.30,140.60,16.00,0,
931927,2024-12-23,Store-06,SKU-00716,Personal Care,BlueBay,5,223,29.38,52.67,263.35,44.60,0,
931928,2024-11-13,Store-16,SKU-00194,Grocery,Peak,5,152,110.04,142.73,713.65,30.40,0,
931929,2024-07-22,Store-15,SKU-00550,Personal Care,FreshCo,2,50,139.28,255.10,510.20,25.00,0,
931930,2024-07-20,Store-02,SKU-01557,Beverages,Peak,1,47,21.40,28.97,28.97,47.00,0,
931931,2024-11-18,Store-17,SKU-01693,Snacks,BlueBay,2,12,169.65,262.07,524.14,6.00,1,
931932,2024-08-16,Store-16,SKU-00596,Home,Peak,1,50,110.81,168.86,168.86,50.00,0,
931933,2024-10-01,Store-03,SKU-00896,Home,Nova,3,173,158.50,254.62,763.86,57.67,0,
931935,2024-12-02,Store-04,SKU-00704,Beverages,FreshCo,4,137,47.71,69.89,279.56,34.25,0,
931936,2024-12-06,Store-20,SKU-01408,Snacks,Urban,2,247,191.61,317.69,635.38,123.50,0,
931937,2024-12-09,Store-05,SKU-00777,Beverages,Peak,1,235,213.11,316.30,316.30,235.00,0,
931938,2024-11-01,Store-13,SKU-00271,Personal Care,FreshCo,2,193,86.53,152.36,304.72,96.50,0,
931939,2024-11-20,Store-20,SKU-00949,Personal Care,BlueBay,4,39,29.63,54.37,217.48,9.75,0,
931940,2024-09-14,Store-02,SKU-00737,Grocery,Peak,4,225,188.92,268.47,1073.88,56.25,0,
931941,2024-12-31,Store-12,SKU-00181,Beverages,Nova,7,146,85.78,126.80,887.60,20.86,0,
931942,2024-08-29,Store-17,SKU-00259,Beverages,Nova,5,15,124.90,179.82,899.10,3.00,1,
931943,2024-10-26,Store-10,SKU-00022,Snacks,FreshCo,1,247,124.35,189.71,189.71,247.00,0,
931944,2024-08-29,Store-23,SKU-00295,Personal Care,Urban,3,214,115.83,202.43,607.29,71.33,0,
931945,2024-07-25,Store-09,SKU-00524,Beverages,Aster,3,85,98.66,135.70,407.10,28.33,0,
931946,2024-10-22,Store-09,SKU-00546,Personal Care,Aster,3,8,177.53,298.48,895.44,2.67,1,
931947,2024-09-12,Store-17,SKU-01325,Snacks,Aster,4,60,189.59,290.44,1161.76,15.00,0,
931948,2024-10-25,Store-09,SKU-01377,Personal Care,Nova,1,244,186.37,317.61,317.61,244.00,0,
931949,2024-10-21,Store-14,SKU-01787,Personal Care,Urban,3,114,147.88,278.68,836.04,38.00,0,
931950,2024-10-18,Store-17,SKU-00867,Grocery,Urban,2,46,10.70,13.85,27.70,23.00,0,
931951,2024-07-27,Store-17,SKU-01692,Snacks,Nova,3,250,109.27,174.52,523.56,83.33,0,
931952,2024-09-29,Store-02,SKU-00807,Snacks,BlueBay,3,198,182.32,297.25,891.75,66.00,0,
931953,2024-12-01,Store-15,SKU-00259,Home,Aster,5,59,175.52,279.67,1398.35,11.80,0,
931954,2024-09-05,Store-11,SKU-01199,Personal Care,Urban,3,25,132.48,228.18,684.54,8.33,0,
931955,2024-09-30,Store-22,SKU-00524,Home,BlueBay,4,252,132.59,212.97,851.88,63.00,0,
931956,2024-10-09,Store-25,SKU-01579,Home,Urban,2,175,127.91,204.74,409.48,87.50,0,
931957,2024-12-09,Store-05,SKU-00333,Personal Care,Nova,3,129,78.06,145.80,437.40,43.00,0,
931958,2024-11-06,Store-09,SKU-01400,Personal Care,BlueBay,2,81,169.77,288.76,577.52,40.50,0,
931959,2024-07-22,Store-09,SKU-00707,Grocery,Aster,4,36,195.84,249.81,999.24,9.00,0,
931960,2024-12-09,Store-14,SKU-01534,Home,Aster,3,6,140.95,209.85,629.55,2.00,1,
931961,2024-12-04,Store-08,SKU-01647,Grocery,Nova,4,258,58.95,80.49,321.96,64.50,0,
931962,2024-11-22,Store-11,SKU-00090,Beverages,Urban,2,102,213.62,317.21,634.42,51.00,0,
931963,2024-10-04,Store-12,SKU-00778,Beverages,Urban,2,111,209.24,316.89,633.78,55.50,0,
931964,2024-11-22,Store-07,SKU-01524,Home,BlueBay,2,177,52.37,79.01,158.02,88.50,0,
931965,2024-10-06,Store-03,SKU-01284,Personal Care,FreshCo,4,129,168.50,302.98,1211.92,32.25,0,
931966,2024-11-19,Store-03,SKU-00268,Home,Urban,1,143,73.95,119.38,119.38,143.00,0,
931967,2024-12-12,Store-14,SKU-00053,Grocery,Nova,4,164,56.95,77.79,311.16,41.00,0,
931968,2024-12-14,Store-04,SKU-01715,Beverages,Urban,2,33,67.92,93.15,186.30,16.50,0,
931969,2024-10-02,Store-25,SKU-00272,Beverages,Aster,3,209,125.52,189.90,569.70,69.67,0,
931970,2024-12-09,Store-14,SKU-00145,Home,Aster,2,122,72.53,106.86,213.72,61.00,0,
931971,2024-07-23,Store-14,SKU-01512,Personal Care,Aster,4,163,198.05,359.45,1437.80,40.75,0,
931972,2024-07-23,Store-03,SKU-00863,Grocery,Peak,2,238,49.75,62.49,124.98,119.00,0,
931973,2024-10-19,Store-13,SKU-00410,Grocery,Peak,5,9,211.27,275.49,1377.45,1.80,1,
931974,2024-11-06,Store-08,SKU-01794,Home,Nova,3,154,65.40,96.83,290.49,51.33,0,
931975,2024-08-03,Store-24,SKU-00029,Snacks,Urban,5,121,114.44,191.06,955.30,24.20,0,
931976,2024-10-05,Store-06,SKU-01532,Beverages,Aster,2,125,167.23,248.00,496.00,62.50,0,
931977,2024-07-21,Store-02,SKU-01374,Grocery,Aster,4,217,38.26,49.36,197.44,54.25,0,
931978,2024-10-28,Store-06,SKU-01520,Grocery,Peak,4,95,216.81,300.94,1203.76,23.75,0,
931979,2024-12-08,Store-20,SKU-01711,Snacks,BlueBay,4,139,126.34,201.35,805.40,34.75,0,
931980,2024-11-19,Store-14,SKU-00907,Beverages,FreshCo,2,5,179.04,263.57,527.14,2.50,1,
931981,2024-09-17,Store-07,SKU-01381,Grocery,Peak,3,95,122.13,159.71,479.13,31.67,0,
931982,2024-12-30,Store-17,SKU-00674,Beverages,Nova,2,75,77.67,104.80,209.60,37.50,0,
931983,2024-11-07,Store-03,SKU-00502,Personal Care,Peak,2,109,201.02,359.01,718.02,54.50,0,
931984,2024-12-01,Store-14,SKU-00967,Grocery,Nova,3,50,181.03,241.45,724.35,16.67,0,
931985,2024-11-08,Store-24,SKU-01255,Grocery,Aster,1,76,212.14,279.45,279.45,76.00,0,
931986,2024-12-30,Store-01,SKU-01565,Snacks,FreshCo,1,75,42.14,67.22,67.22,75.00,0,
931987,2024-12-02,Store-12,SKU-00993,Home,BlueBay,2,153,218.59,338.39,676.78,76.50,0,
931988,2024-10-14,Store-03,SKU-00121,Personal Care,BlueBay,2,9,181.31,331.25,662.50,4.50,1,
931989,2024-09-15,Store-19,SKU-00177,Grocery,BlueBay,4,215,199.76,260.58,1042.32,53.75,0,
931990,2024-11-10,Store-12,SKU-01656,Beverages,Nova,5,25,201.48,276.59,1382.95,5.00,1,
931991,2024-10-26,Store-24,SKU-00347,Grocery,BlueBay,5,33,144.29,184.45,922.25,6.60,1,
931992,2024-11-02,Store-14,SKU-00144,Snacks,Peak,1,237,56.34,92.60,92.60,237.00,0,
931993,2024-09-10,Store-01,SKU-00337,Personal Care,Aster,5,67,68.54,122.78,613.90,13.40,0,
931994,2024-09-27,Store-05,SKU-01739,Grocery,Urban,5,135,100.75,141.77,708.85,27.00,0,
931995,2024-10-21,Store-07,SKU-00910,Personal Care,Urban,2,0,49.37,89.38,178.76,0.00,1,
931996,2024-12-05,Store-20,SKU-01293,Home,Urban,2,96,96.15,160.61,321.22,48.00,0,
931997,2024-11-23,Store-19,SKU-00931,Home,Nova,2,12,144.21,230.18,460.36,6.00,1,
931998,2024-07-26,Store-06,SKU-00052,Beverages,Aster,3,202,54.77,76.34,229.02,67.33,0,
931999,2024-08-22,Store-21,SKU-00537,Snacks,FreshCo,1,230,181.83,297.02,297.02,230.00,0,
932000,2024-07-06,Store-18,SKU-00744,Grocery,FreshCo,4,116,177.66,223.47,893.88,29.00,0,
932001,2024-07-02,Store-06,SKU-00236,Home,Aster,3,52,210.69,330.57,991.71,17.33,0,
932002,2024-08-17,Store-11,SKU-00381,Grocery,Urban,3,16,130.32,170.89,512.67,5.33,1,
932003,2024-11-29,Store-03,SKU-00491,Personal Care,Urban,3,39,176.07,296.86,890.58,13.00,0,
932004,2024-12-16,Store-09,SKU-00443,Grocery,Urban,3,106,14.82,20.07,60.21,35.33,0,
932005,2024-09-20,Store-03,SKU-00460,Beverages,Aster,7,36,94.01,139.91,979.37,5.14,1,
932006,2024-10-22,Store-25,SKU-01775,Grocery,FreshCo,5,159,163.94,231.58,1157.90,31.80,0,
932007,2024-11-14,Store-06,SKU-00885,Grocery,Nova,3,38,58.61,82.47,247.41,12.67,0,
932008,2024-12-24,Store-24,SKU-01092,Snacks,Urban,4,205,172.80,288.11,1152.44,51.25,0,
932009,2024-12-17,Store-09,SKU-00938,Snacks,Peak,4,226,51.63,83.78,335.12,56.50,0,
932010,2024-07-13,Store-08,SKU-01777,Beverages,Urban,7,135,15.56,23.28,162.96,19.29,0,
932011,2024-08-22,Store-02,SKU-01755,Beverages,Urban,4,0,87.01,132.83,531.32,0.00,1,
932012,2024-07-11,Store-19,SKU-00118,Personal Care,FreshCo,1,11,124.80,227.97,227.97,11.00,0,
932013,2024-10-31,Store-24,SKU-00429,Home,Urban,3,59,25.81,38.43,115.29,19.67,0,
932014,2024-11-15,Store-16,SKU-00072,Grocery,Aster,2,82,90.01,123.67,247.34,41.00,0,
932015,2024-09-04,Store-05,SKU-00759,Snacks,Peak,2,143,215.32,349.63,699.26,71.50,0,
932016,2024-12-08,Store-10,SKU-00584,Snacks,FreshCo,4,66,158.12,263.44,1053.76,16.50,0,
932017,2024-10-02,Store-20,SKU-00285,Snacks,Urban,4,57,170.85,292.22,1168.88,14.25,0,
932018,2024-12-31,Store-22,SKU-01539,Snacks,BlueBay,2,33,68.64,117.84,235.68,16.50,0,
932019,2024-07-01,Store-12,SKU-00927,Beverages,Aster,2,25,143.37,197.45,394.90,12.50,0,
932020,2024-07-24,Store-12,SKU-01677,Snacks,BlueBay,7,151,118.21,196.83,1377.81,21.57,0,
932021,2024-09-02,Store-06,SKU-00223,Snacks,Nova,3,239,138.36,220.78,662.34,79.67,0,
932022,2024-07-06,Store-14,SKU-00977,Home,Urban,3,94,124.42,199.82,599.46,31.33,0,
932023,2024-11-26,Store-07,SKU-01712,Snacks,BlueBay,5,182,79.57,134.66,673.30,36.40,0,
932024,2024-07-12,Store-21,SKU-01304,Personal Care,Urban,3,6,117.00,213.52,640.56,2.00,1,
932025,2024-11-21,Store-01,SKU-01794,Personal Care,Aster,4,233,99.23,178.81,715.24,58.25,0,
932026,2024-07-12,Store-14,SKU-00234,Grocery,BlueBay,2,100,151.01,205.83,411.66,50.00,0,
932027,2024-08-23,Store-15,SKU-01539,Snacks,FreshCo,3,71,130.13,210.47,631.41,23.67,0,
932028,2024-12-06,Store-13,SKU-00666,Home,Aster,3,154,95.46,158.48,475.44,51.33,0,
932029,2024-12-24,Store-24,SKU-00002,Grocery,Nova,4,192,41.77,58.08,232.32,48.00,0,
932030,2024-09-24,Store-01,SKU-01569,Snacks,Peak,3,57,50.90,78.41,235.23,19.00,0,
932031,2024-12-27,Store-20,SKU-00034,Grocery,Urban,6,193,136.63,188.84,1133.04,32.17,0,
932032,2024-11-02,Store-19,SKU-00858,Grocery,BlueBay,1,30,17.53,24.92,24.92,30.00,0,
932033,2024-09-25,Store-19,SKU-01634,Personal Care,Nova,2,30,83.32,143.45,286.90,15.00,0,
932034,2024-11-29,Store-06,SKU-00038,Snacks,Urban,3,159,54.11,91.30,273.90,53.00,0,
932035,2024-09-01,Store-24,SKU-00127,Personal Care,Aster,4,163,112.07,208.04,832.16,40.75,0,
932036,2024-08-26,Store-05,SKU-01742,Grocery,Aster,6,6,155.70,203.07,1218.42,1.00,1,
932037,2024-11-06,Store-22,SKU-01759,Personal Care,BlueBay,8,22,49.18,85.40,683.20,2.75,1,
932038,2024-09-20,Store-22,SKU-00148,Beverages,Aster,5,28,13.04,18.83,94.15,5.60,1,
932039,2024-07-30,Store-17,SKU-01674,Snacks,BlueBay,3,144,57.15,97.02,291.06,48.00,0,
932040,2024-07-15,Store-15,SKU-00161,Snacks,Peak,5,209,163.16,249.34,1246.70,41.80,0,
932041,2024-11-27,Store-07,SKU-00634,Beverages,Peak,3,183,43.73,60.30,180.90,61.00,0,
932042,2024-11-09,Store-17,SKU-01069,Personal Care,Nova,3,2,17.14,29.76,89.28,0.67,1,
932043,2024-09-24,Store-12,SKU-00496,Snacks,FreshCo,1,24,152.87,249.25,249.25,24.00,0,
932044,2024-12-15,Store-07,SKU-00060,Snacks,BlueBay,2,253,189.86,307.80,615.60,126.50,0,
932045,2024-09-24,Store-13,SKU-00450,Beverages,BlueBay,1,151,72.97,105.69,105.69,151.00,0,
932046,2024-11-15,Store-08,SKU-00750,Snacks,Nova,2,70,116.48,186.83,373.66,35.00,0,
932047,2024-12-17,Store-04,SKU-00701,Snacks,BlueBay,3,48,146.23,247.19,741.57,16.00,0,
932048,2024-12-05,Store-08,SKU-00691,Home,Urban,3,68,161.79,268.71,806.13,22.67,0,
932049,2024-10-12,Store-22,SKU-01036,Snacks,Nova,4,84,193.09,294.36,1177.44,21.00,0,
932050,2024-11-10,Store-16,SKU-01744,Grocery,Peak,1,85,87.47,115.76,115.76,85.00,0,
932051,2024-09-24,Store-16,SKU-01161,Snacks,Nova,6,36,191.33,291.20,1747.20,6.00,1,
932052,2024-11-05,Store-22,SKU-00267,Grocery,Aster,2,108,104.66,139.95,279.90,54.00,0,
932053,2024-08-24,Store-11,SKU-01173,Personal Care,BlueBay,4,258,162.30,297.04,1188.16,64.50,0,
932054,2024-09-28,Store-09,SKU-00716,Personal Care,BlueBay,3,90,93.05,175.52,526.56,30.00,0,
932055,2024-08-14,Store-22,SKU-01732,Snacks,FreshCo,5,52,67.03,106.02,530.10,10.40,0,
932056,2024-07-09,Store-11,SKU-00794,Home,Aster,5,141,179.52,288.91,1444.55,28.20,0,
932057,2024-10-26,Store-05,SKU-01171,Home,Urban,6,29,66.61,101.02,606.12,4.83,1,
932058,2024-12-09,Store-10,SKU-01002,Grocery,Aster,2,162,173.49,236.28,472.56,81.00,0,
932059,2024-07-06,Store-06,SKU-00495,Personal Care,BlueBay,2,231,214.99,392.05,784.10,115.50,0,
932060,2024-08-12,Store-16,SKU-00785,Home,Peak,9,37,72.54,112.79,1015.11,4.11,1,
932061,2024-10-03,Store-12,SKU-01275,Personal Care,Urban,3,215,183.87,307.86,923.58,71.67,0,
932062,2024-11-08,Store-08,SKU-00684,Grocery,Aster,5,57,129.65,181.82,909.10,11.40,0,
932063,2024-08-06,Store-25,SKU-01213,Snacks,Aster,1,141,72.57,119.53,119.53,141.00,0,
932064,2024-07-13,Store-13,SKU-00129,Home,Nova,2,199,116.43,184.81,369.62,99.50,0,
932065,2024-10-14,Store-13,SKU-00240,Beverages,FreshCo,1,31,49.60,74.86,74.86,31.00,0,
932066,2024-12-02,Store-16,SKU-00378,Beverages,Aster,4,222,213.99,320.99,1283.96,55.50,0,
932067,2024-07-08,Store-11,SKU-01224,Beverages,FreshCo,1,125,128.16,179.00,179.00,125.00,0,
932068,2024-09-12,Store-24,SKU-00442,Grocery,Urban,3,43,195.33,245.80,737.40,14.33,0,
932069,2024-11-07,Store-08,SKU-00350,Grocery,FreshCo,2,174,129.35,184.26,368.52,87.00,0,
932070,2024-07-29,Store-23,SKU-00121,Grocery,Aster,3,190,71.77,92.56,277.68,63.33,0,
932071,2024-08-20,Store-13,SKU-01651,Personal Care,BlueBay,5,219,86.29,153.94,769.70,43.80,0,
932072,2024-10-17,Store-01,SKU-00041,Grocery,Aster,5,20,192.42,269.14,1345.70,4.00,1,
932073,2024-12-24,Store-20,SKU-00152,Home,Peak,2,86,168.89,272.80,545.60,43.00,0,
932074,2024-08-30,Store-20,SKU-00171,Snacks,Nova,2,159,167.77,287.13,574.26,79.50,0,
932075,2024-10-08,Store-19,SKU-00337,Grocery,FreshCo,2,134,168.84,226.26,452.52,67.00,0,
932076,2024-09-22,Store-04,SKU-01398,Beverages,BlueBay,4,108,15.57,21.58,86.32,27.00,0,
932077,2024-12-15,Store-02,SKU-00094,Home,FreshCo,4,63,153.77,248.67,994.68,15.75,0,
932078,2024-07-16,Store-19,SKU-01001,Snacks,Nova,3,249,76.11,118.68,356.04,83.00,0,
932079,2024-10-22,Store-19,SKU-01140,Beverages,FreshCo,4,128,122.25,181.78,727.12,32.00,0,
932080,2024-12-06,Store-10,SKU-01771,Grocery,Nova,3,25,68.02,93.39,280.17,8.33,0,
932081,2024-12-30,Store-17,SKU-01474,Home,Urban,1,164,80.00,131.64,131.64,164.00,0,
932082,2024-11-13,Store-23,SKU-01242,Beverages,Urban,2,17,98.34,135.51,271.02,8.50,0,
932083,2024-09-18,Store-20,SKU-01184,Grocery,FreshCo,2,186,191.02,253.47,506.94,93.00,0,
932084,2024-09-24,Store-08,SKU-01243,Snacks,Peak,2,203,24.39,39.39,78.78,101.50,0,
932085,2024-09-12,Store-09,SKU-00425,Grocery,Aster,4,123,127.94,168.69,674.76,30.75,0,
932086,2024-10-29,Store-18,SKU-01035,Snacks,FreshCo,1,91,97.22,158.19,158.19,91.00,0,
932087,2024-11-19,Store-02,SKU-00961,Home,Urban,5,193,25.76,39.78,198.90,38.60,0,
932088,2024-12-02,Store-18,SKU-00116,Grocery,BlueBay,2,90,98.77,130.40,260.80,45.00,0,
932089,2024-09-25,Store-08,SKU-00741,Snacks,FreshCo,1,81,124.83,189.94,189.94,81.00,0,
932090,2024-11-16,Store-02,SKU-01298,Beverages,Nova,6,23,9.49,13.61,81.66,3.83,1,
932091,2024-12-18,Store-22,SKU-01526,Personal Care,Nova,2,95,170.50,307.79,615.58,47.50,0,
932092,2024-12-19,Store-16,SKU-01032,Grocery,Urban,1,236,42.63,59.37,59.37,236.00,0,
932093,2024-11-14,Store-05,SKU-01307,Home,Aster,5,183,22.82,33.93,169.65,36.60,0,
932095,2024-10-16,Store-09,SKU-00777,Grocery,Urban,4,257,63.25,86.63,346.52,64.25,0,
932096,2024-08-09,Store-02,SKU-00514,Home,Peak,3,1,100.15,158.72,476.16,0.33,1,
932097,2024-07-27,Store-16,SKU-01617,Grocery,Urban,3,58,72.82,100.88,302.64,19.33,0,
932098,2024-10-08,Store-16,SKU-00971,Snacks,Urban,2,37,174.29,292.20,584.40,18.50,0,
932099,2024-08-04,Store-17,SKU-01326,Grocery,Aster,4,152,50.21,68.93,275.72,38.00,0,
932100,2024-10-24,Store-02,SKU-01222,Snacks,Aster,3,174,158.51,260.80,782.40,58.00,0,
932101,2024-11-05,Store-05,SKU-01413,Personal Care,BlueBay,4,180,110.35,194.30,777.20,45.00,0,
932102,2024-10-15,Store-08,SKU-00652,Grocery,Aster,4,67,161.24,202.21,808.84,16.75,0,
932103,2024-07-08,Store-24,SKU-01708,Personal Care,BlueBay,3,176,202.67,367.53,1102.59,58.67,0,
932104,2024-07-13,Store-02,SKU-00426,Snacks,Peak,5,198,15.16,23.31,116.55,39.60,0,
932105,2024-07-25,Store-12,SKU-00867,Snacks,Nova,1,71,45.25,69.52,69.52,71.00,0,
932106,2024-08-03,Store-13,SKU-01395,Home,Urban,1,188,26.41,43.59,43.59,188.00,0,
932107,2024-12-30,Store-16,SKU-01496,Beverages,Aster,3,6,82.12,120.48,361.44,2.00,1,
932108,2024-09-11,Store-05,SKU-00158,Grocery,Nova,3,246,187.27,250.35,751.05,82.00,0,
932109,2024-08-31,Store-12,SKU-00052,Personal Care,Nova,2,49,100.05,179.63,359.26,24.50,0,
932110,2024-07-12,Store-15,SKU-01489,Grocery,BlueBay,2,134,76.00,108.03,216.06,67.00,0,
932111,2024-11-03,Store-02,SKU-01327,Home,Peak,2,40,32.39,49.47,98.94,20.00,0,
932112,2024-11-06,Store-12,SKU-00548,Personal Care,FreshCo,3,239,140.86,237.47,712.41,79.67,0,
932113,2024-08-07,Store-23,SKU-00582,Snacks,Peak,2,69,39.24,62.50,125.00,34.50,0,
932114,2024-12-18,Store-10,SKU-00738,Snacks,Nova,5,150,169.31,280.95,1404.75,30.00,0,
932115,2024-11-29,Store-08,SKU-00812,Home,Peak,3,229,45.45,70.92,212.76,76.33,0,
932116,2024-08-19,Store-21,SKU-00400,Personal Care,Aster,4,63,71.17,133.05,532.20,15.75,0,
932117,2024-10-08,Store-11,SKU-01607,Snacks,BlueBay,3,134,89.98,150.08,450.24,44.67,0,
932118,2024-10-03,Store-12,SKU-01681,Grocery,Aster,3,29,158.10,223.98,671.94,9.67,0,
932119,2024-09-12,Store-17,SKU-00672,Beverages,Peak,7,41,125.98,170.39,1192.73,5.86,1,
932120,2024-12-02,Store-07,SKU-00014,Grocery,Nova,1,245,162.89,206.99,206.99,245.00,0,
932121,2024-07-24,Store-15,SKU-01434,Home,Aster,4,141,171.29,285.65,1142.60,35.25,0,
932122,2024-09-25,Store-19,SKU-01481,Grocery,Urban,5,195,145.64,183.52,917.60,39.00,0,
932123,2024-09-27,Store-02,SKU-01165,Personal Care,Urban,3,222,50.71,90.40,271.20,74.00,0,
932124,2024-10-05,Store-06,SKU-01010,Grocery,Peak,3,214,156.98,222.27,666.81,71.33,0,
932125,2024-12-09,Store-02,SKU-00640,Personal Care,Aster,3,24,217.77,368.82,1106.46,8.00,0,
932126,2024-08-16,Store-14,SKU-00729,Grocery,BlueBay,4,168,33.87,47.84,191.36,42.00,0,
932127,2024-07-23,Store-08,SKU-00780,Home,Nova,5,243,118.37,177.76,888.80,48.60,0,
932128,2024-10-31,Store-16,SKU-01709,Beverages,Nova,2,231,108.64,149.02,298.04,115.50,0,
932129,2024-08-07,Store-19,SKU-00656,Personal Care,Nova,3,256,82.89,143.36,430.08,85.33,0,
932130,2024-07-17,Store-18,SKU-00497,Snacks,Aster,6,229,190.18,323.95,1943.70,38.17,0,
932131,2024-09-27,Store-24,SKU-01685,Personal Care,Urban,3,102,26.02,47.65,142.95,34.00,0,
932132,2024-08-16,Store-13,SKU-00536,Snacks,FreshCo,2,55,76.54,123.01,246.02,27.50,0,
932133,2024-09-14,Store-06,SKU-01579,Home,Nova,5,157,105.48,157.08,785.40,31.40,0,
932134,2024-08-25,Store-04,SKU-01659,Home,Urban,1,31,208.89,318.67,318.67,31.00,0,
932135,2024-07-21,Store-21,SKU-01413,Home,BlueBay,7,44,41.80,66.24,463.68,6.29,1,
932136,2024-10-21,Store-10,SKU-00623,Personal Care,Nova,4,247,87.25,156.96,627.84,61.75,0,
932137,2024-07-06,Store-15,SKU-01313,Snacks,BlueBay,2,82,15.74,26.43,52.86,41.00,0,
932138,2024-12-26,Store-23,SKU-01521,Beverages,FreshCo,3,236,96.82,142.10,426.30,78.67,0,
932139,2024-09-10,Store-12,SKU-01183,Grocery,Peak,1,7,203.24,273.71,273.71,7.00,0,
932140,2024-11-12,Store-20,SKU-01545,Snacks,Peak,5,119,114.20,195.86,979.30,23.80,0,
932141,2024-12-01,Store-12,SKU-00241,Personal Care,Peak,4,25,61.83,109.00,436.00,6.25,1,
932142,2024-08-29,Store-07,SKU-00035,Grocery,Aster,4,242,130.23,180.11,720.44,60.50,0,
932143,2024-11-21,Store-06,SKU-00520,Snacks,Peak,5,30,133.56,223.74,1118.70,6.00,1,
932144,2024-12-04,Store-05,SKU-00145,Personal Care,Nova,3,8,56.19,105.48,316.44,2.67,1,
932145,2024-08-21,Store-19,SKU-00592,Grocery,FreshCo,2,229,194.36,254.25,508.50,114.50,0,
932146,2024-12-30,Store-14,SKU-01044,Snacks,FreshCo,1,107,67.04,102.59,102.59,107.00,0,
932147,2024-07-05,Store-01,SKU-00475,Personal Care,Aster,4,51,111.51,188.66,754.64,12.75,0,
932148,2024-08-16,Store-24,SKU-01272,Grocery,FreshCo,2,75,96.24,121.80,243.60,37.50,0,
932149,2024-11-26,Store-11,SKU-00334,Beverages,BlueBay,5,229,93.44,127.40,637.00,45.80,0,
932150,2024-08-11,Store-23,SKU-01046,Snacks,Peak,3,93,85.13,132.64,397.92,31.00,0,
932151,2024-11-13,Store-22,SKU-00438,Grocery,Aster,3,52,79.00,106.89,320.67,17.33,0,
932152,2024-12-08,Store-04,SKU-00881,Personal Care,Peak,5,256,188.11,329.85,1649.25,51.20,0,
932153,2024-12-25,Store-21,SKU-00583,Personal Care,Aster,4,138,108.59,202.20,808.80,34.50,0,
932154,2024-10-06,Store-14,SKU-00459,Beverages,Peak,2,199,176.58,244.92,489.84,99.50,0,
932155,2024-12-27,Store-21,SKU-01233,Grocery,Nova,1,126,75.57,100.00,100.00,126.00,0,
932156,2024-09-24,Store-18,SKU-00589,Grocery,BlueBay,3,115,179.34,231.86,695.58,38.33,0,
932157,2024-08-16,Store-06,SKU-00371,Beverages,BlueBay,2,227,79.07,114.79,229.58,113.50,0,
932158,2024-10-13,Store-05,SKU-00081,Beverages,Peak,4,235,131.42,188.47,753.88,58.75,0,
932159,2024-11-05,Store-17,SKU-00248,Grocery,BlueBay,4,80,120.71,154.89,619.56,20.00,0,
932160,2024-10-03,Store-25,SKU-00452,Grocery,FreshCo,2,127,178.99,229.44,458.88,63.50,0,
932161,2024-10-22,Store-07,SKU-00720,Snacks,Urban,4,179,118.79,196.84,787.36,44.75,0,
932162,2024-09-25,Store-11,SKU-00159,Beverages,Aster,3,92,37.29,50.49,151.47,30.67,0,
932163,2024-10-15,Store-14,SKU-01365,Snacks,Aster,2,104,144.39,227.63,455.26,52.00,0,
932164,2024-12-24,Store-02,SKU-01165,Grocery,Aster,3,193,109.56,142.90,428.70,64.33,0,
932165,2024-10-10,Store-22,SKU-01137,Personal Care,Urban,5,226,193.00,327.09,1635.45,45.20,0,
932166,2024-08-23,Store-17,SKU-00765,Grocery,Peak,1,172,191.67,258.91,258.91,172.00,0,
932167,2024-11-22,Store-02,SKU-01053,Beverages,Aster,4,200,118.08,171.64,686.56,50.00,0,
932168,2024-09-09,Store-15,SKU-01487,Grocery,Aster,2,20,24.45,32.36,64.72,10.00,0,
932169,2024-12-01,Store-07,SKU-00650,Home,Peak,5,25,186.63,307.29,1536.45,5.00,1,
932170,2024-07-13,Store-03,SKU-00417,Beverages,BlueBay,2,199,125.39,178.98,357.96,99.50,0,
932171,2024-09-08,Store-23,SKU-00911,Snacks,Urban,3,60,89.49,146.53,439.59,20.00,0,
932172,2024-07-21,Store-06,SKU-01147,Snacks,FreshCo,4,70,180.78,282.61,1130.44,17.50,0,
932173,2024-07-19,Store-21,SKU-01387,Grocery,BlueBay,6,116,77.48,98.94,593.64,19.33,0,
932174,2024-11-07,Store-09,SKU-00507,Snacks,BlueBay,1,149,63.50,100.29,100.29,149.00,0,
932175,2024-09-19,Store-10,SKU-01613,Snacks,FreshCo,2,186,208.29,333.91,667.82,93.00,0,
